0,None
100,Title Main
101,New Game
102,Continue
103,Load
104,Credit
105,Develop
106,Localization
107,Exit
108,Pre-Alpha Supporters
109,Community Moderator
110,Easy
111,Normal
112,Hard
113,Back
114,Initializing
115,Might take a few minutes for the first time.
116,Creative Mode
117,Story Board Selection
118,Plugins
119,Plugins Version
120,Do you really want to delete this save?
121,Forums
122,Patch Notes
123,Join Discord
124,Open Steam WorkShop
125,Get Mod From Forum
126,Close
127,Title_Plugins_Current_Mod_Workshop_Page
128,Title_Plugins_Unsubscribe_Mod
129,Built on {0}
130,Title_Creative
131,Title_MusicAndSound
132,Title_HelpTranslate
133,Title_Translators
134,Title_CallForTranslators
135,Title_CallForTranslators_CountMeIn
136,Title_CallForTranslators_NO
137,Title_Steam
200,AutoSave
201,Simplify Graphics
202,Save
203,Enter Text
204,Load
205,Restart
206,Main Menu
207,BGM Volume
208,SoundFX Volume
209,Guide
210,Option
211,Guide
212,Control
213,Resume
214,Resolution
215,Fastest
216,Fast
217,Simple
218,Good
219,Beautiful
220,Fantastic
221,Full Screen
222,Graphic Quality
223,Brightness
224,Are you sure to quit Last Wood?
225,GuideGame
226,GameTODO
227,ThanksForPlayingDemo
228,HopeLikeDemo
229,JoinDiscordWithUs
300,Resource
301,Structure
302,Craft
303,Furniture
304,Repair
305,Demolish
400,Enable
401,Shave
402,Harvest
403,Chop Down
404,Scavenge
405,Wipe
406,Waterproof
407,Dye
408,Irrigate
409,Tillage
410,Disinsect
411,Fertilize
412,Assign
413,Train
414,Paddle
415,Sail
416,Observe
417,Watch
418,Measure
419,Draw
420,Steer
421,TrainCraft
422,Play
423,Open
424,Chat
425,Open Door
426,Lock Door
427,Location_PaddleForward
428,Location_PaddleBackward
429,Location_SailClose
430,Location_SailOpen
500,Carry
501,Target Location
502,Target Pile
503,Status
504,Skill
505,Social
506,Detail
507,Status
508,Skill
509,Social
510,Equipment Slot
511,Status Log
512,Social Log
513,Character
514,Relationships
515,Skill Effects
516,Recipe Learned
517,Health
518,Head
519,Left Arm
520,Right Arm
521,Left Leg
522,Right Leg
523,Body
524,Perks
525,Personal Interest
526,Survival
527,Cook
528,Craft
529,Nautics
530,Fight
531,"Basic survival skill.Including fishing, planting, gathering materials."
532,Cook more delicious and nutritious food.
533,"Skills of creating. Crafting tools, weapons, protection."
534,"Skills of sailing, navigation and mapping."
535,"Skills of fighting. Increase strength, speed, use of weapons and battle technic."
536,Can Upgrade
537,No Equipment
538,Hunger
539,Thirsty
540,Sleepy
541,Health
542,Sanity
543,Clean
544,Excrete
545,Skill Exp
546,Skill Upgrade Trials
547,Each finished trial would provide additional bonus when upgraded to next level.
548,"If survior are too hungery, thirsty, or insanity (UI turn red), he/she would start to lose health."
549,Traits
550,Specialty
551,Learned Recipes
552,Perks
553,Random
554,Take Off
555,Survive {0} more days to unlock
556,Cripple
557,Lose Limb
558,LV
559,Care
560,Care influence the skill of healing wound and caring patient.
561,characterCreation
562,Status_body
563,Status_head
564,Status_Ill_Attack
565,Status_Ill_Defense
566,Status_Ill_Speed
567,Status_Ill_Carry
600,Tune
601,Tune sail relaxation
602,Tune rudder direction
603,Tune paddle force
700,Resource
701,Structure
702,Craft
703,Furniture
704,Sail
705,Repair
706,Demolish
710,Food
711,Water
712,Wood
713,[B] Build
714,[F9] Reset Camera
715,[Space] Pause
716,[Space] Play
717,[Space] X2 Speed / [Tab] to switch
718,[Space] X5 Speed / [Tab] to switch
719,[PgUp/PgDown] or [1]~[9] to switch floor
720,[I] Items
721,Alert
722,Required Skill:
723,"Unlock randomly when survivors have an ""aha moment""."
724,Call Back
725,Tooltip_UpStair
726,Tooltip_DownStair
727,Tooltip_Fight
728,Tooltip_TaskEfficiency
729,Tooltip_TaskEfficiency_All
800,Mass
801,Buoyancy
802,Items
803,[Shift+1] Building
804,[Shift+2] Pile
805,[Shift+3] Survivor
806,[Shift+4] Room
807,[Shift+5] Island
808,[Shift+6] Land And Wall
809,Consume
810,Produce
811,Show All
812,Show All and Up
813,Show All and Down
814,Show Current Floor
815,Name Your Raft
816,Personal Interest:
817,Wealth
818,Something is going on....
819,Wealth
820,Space
821,Beauty
822,Corps
823,Stop Growing
824,Growing Well
825,Growing
826,Growing Poorly
827,Inactive
828,Time
829,Brightness
830,Humidity
831,Water Temperature
832,Wind Temperature
833,Show All
834,Show Current Floor
835,Show All and Down
836,Show All and Up
837,Show All
838,Water Volume
839,Grow Stage
840,Little
841,Some
842,Much
843,Need
844,Rainfall
845,Day {0}
846,You need to restart the game to make the settings take effect.
847,Restart now.
848,Restart Later.
849,Total Space
850,Backstory
851,[Build]
852,[Items]
853,[Pan Cam]
